,basisofrecord,class,countrycode,day,decimallatitude,decimallongitude,eventdate,family,gbifid,genus,individualcount,issue,kingdom,month,occurrencestatus,order,phylum,species,year
1884850,HUMAN_OBSERVATION,Aves,US,16.0,47.43788,-122.84111,2021-09-16 00:00:00 UTC,Anatidae,3577742317,Anas,23.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7616211,HUMAN_OBSERVATION,Aves,GB,4.0,52.35229,-1.524562,2021-01-04 00:00:00 UTC,Anatidae,3507438403,Anas,10.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5685920,HUMAN_OBSERVATION,Aves,PL,19.0,52.336967,17.544546,2021-09-19 00:00:00 UTC,Anatidae,3599762790,Anas,5.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8670202,HUMAN_OBSERVATION,Aves,NL,1.0,51.65,5.3,2021-05-01 00:00:00 UTC,Anatidae,3730654118,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8317997,HUMAN_OBSERVATION,Aves,DK,19.0,55.59954,12.35541,2021-12-19 00:00:00 UTC,Anatidae,3498512834,Anas,6.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
72059,HUMAN_OBSERVATION,Aves,ES,12.0,37.535156,-4.644561,2021-02-12 00:00:00 UTC,Anatidae,3728332538,Anas,3.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8929323,HUMAN_OBSERVATION,Aves,PT,13.0,39.411674,-8.524905,2021-03-13 00:00:00 UTC,Anatidae,3511417175,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
944104,HUMAN_OBSERVATION,Aves,US,26.0,39.275063,-96.17685,2021-03-26 00:00:00 UTC,Anatidae,3592817173,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3768717,HUMAN_OBSERVATION,Aves,CA,31.0,46.87443,-71.37081,2021-01-31 00:00:00 UTC,Anatidae,3517128244,Anas,37.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7432031,HUMAN_OBSERVATION,Aves,DK,5.0,56.29555,10.3267,2023-03-05 00:00:00 UTC,Anatidae,4060537454,Anas,2.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
1447965,HUMAN_OBSERVATION,Aves,GB,1.0,51.698807,-5.27548,2021-03-01 00:00:00 UTC,Anatidae,3538951438,Anas,5.0,COORDINATE_ROUNDED,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8948331,HUMAN_OBSERVATION,Aves,US,21.0,46.161053,-100.98264,2021-11-21 00:00:00 UTC,Anatidae,3583144997,Anas,75.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3194789,HUMAN_OBSERVATION,Aves,US,29.0,40.028564,-75.010376,2021-05-29 00:00:00 UTC,Anatidae,3685385656,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4076959,HUMAN_OBSERVATION,Aves,CA,1.0,45.916565,-60.52366,2021-12-01 00:00:00 UTC,Anatidae,3610171780,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2872925,HUMAN_OBSERVATION,Aves,DK,24.0,55.67531,12.33999,2022-09-24 00:00:00 UTC,Anatidae,3982785798,Anas,7.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
6211900,HUMAN_OBSERVATION,Aves,US,4.0,34.08701,-117.805016,2021-03-04 00:00:00 UTC,Anatidae,3508847398,Anas,15.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3916963,HUMAN_OBSERVATION,Aves,US,4.0,41.057003,-87.48379,2021-12-04 00:00:00 UTC,Anatidae,3687462981,Anas,15.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2632897,HUMAN_OBSERVATION,Aves,US,27.0,38.47113,-98.63248,2021-12-27 00:00:00 UTC,Anatidae,3584529212,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2276682,HUMAN_OBSERVATION,Aves,US,8.0,40.8047,-81.46244,2021-05-08 00:00:00 UTC,Anatidae,3544475918,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3488664,HUMAN_OBSERVATION,Aves,US,7.0,43.97844,-122.921646,2021-03-07 00:00:00 UTC,Anatidae,3508782213,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6957598,HUMAN_OBSERVATION,Aves,US,12.0,39.126133,-77.06986,2021-04-12 00:00:00 UTC,Anatidae,3652040556,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1362512,HUMAN_OBSERVATION,Aves,DK,3.0,55.5061,11.68349,2022-05-03 00:00:00 UTC,Anatidae,3861155429,Anas,2.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
5062592,HUMAN_OBSERVATION,Aves,US,13.0,38.7798,-77.0524,2021-06-13 00:00:00 UTC,Anatidae,3567000658,Anas,7.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6082456,HUMAN_OBSERVATION,Aves,US,27.0,42.669025,-83.44009,2021-03-27 00:00:00 UTC,Anatidae,3623644303,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3078232,HUMAN_OBSERVATION,Aves,CA,9.0,44.205162,-78.38244,2021-05-09 00:00:00 UTC,Anatidae,3564748836,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2643344,HUMAN_OBSERVATION,Aves,US,12.0,41.548855,-70.95455,2021-02-12 00:00:00 UTC,Anatidae,3647361938,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2497600,HUMAN_OBSERVATION,Aves,US,31.0,42.950375,-70.97009,2021-03-31 00:00:00 UTC,Anatidae,3552447061,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5585041,HUMAN_OBSERVATION,Aves,US,30.0,41.963383,-87.63442,2021-09-30 00:00:00 UTC,Anatidae,3559319530,Anas,30.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8056490,HUMAN_OBSERVATION,Aves,US,12.0,48.29868,-122.72383,2021-01-12 00:00:00 UTC,Anatidae,3513591701,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
641630,HUMAN_OBSERVATION,Aves,US,11.0,38.896442,-77.06392,2021-05-11 00:00:00 UTC,Anatidae,3635840844,Anas,21.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5331879,HUMAN_OBSERVATION,Aves,US,21.0,44.5264,-87.9744,2021-06-21 00:00:00 UTC,Anatidae,3598365502,Anas,400.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2300514,HUMAN_OBSERVATION,Aves,US,21.0,41.23398,-76.96654,2021-03-21 00:00:00 UTC,Anatidae,3630980609,Anas,14.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7554823,HUMAN_OBSERVATION,Aves,NL,30.0,51.6,5.1,2021-03-30 00:00:00 UTC,Anatidae,3720317362,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6666445,HUMAN_OBSERVATION,Aves,US,16.0,37.67381,-122.45407,2021-01-16 00:00:00 UTC,Anatidae,3592786216,Anas,109.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1177022,HUMAN_OBSERVATION,Aves,CA,26.0,50.913532,-114.00397,2021-03-26 00:00:00 UTC,Anatidae,3690623030,Anas,16.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1934089,HUMAN_OBSERVATION,Aves,NL,11.0,52.15,6.75,2022-04-11 00:00:00 UTC,Anatidae,3827069413,Anas,1.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
2622030,HUMAN_OBSERVATION,Aves,US,14.0,47.876762,-122.25719,2021-05-14 00:00:00 UTC,Anatidae,3678506584,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5960550,HUMAN_OBSERVATION,Aves,US,10.0,41.394478,-82.04889,2021-03-10 00:00:00 UTC,Anatidae,3599776326,Anas,31.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
251971,HUMAN_OBSERVATION,Aves,CA,21.0,43.516773,-79.6037,2021-03-21 00:00:00 UTC,Anatidae,3681461304,Anas,9.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3360034,HUMAN_OBSERVATION,Aves,CA,15.0,46.518703,-75.428734,2021-10-15 00:00:00 UTC,Anatidae,3558109012,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3189995,HUMAN_OBSERVATION,Aves,US,15.0,38.266705,-85.41785,2021-01-15 00:00:00 UTC,Anatidae,3664551293,Anas,55.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1304887,HUMAN_OBSERVATION,Aves,US,2.0,36.071964,-90.529756,2021-01-02 11:30:41 UTC,Anatidae,3018148768,Anas,,COORDINATE_ROUNDED,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8223920,HUMAN_OBSERVATION,Aves,CA,24.0,45.36649,-75.79322,2021-09-24 00:00:00 UTC,Anatidae,3658402152,Anas,15.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3524596,HUMAN_OBSERVATION,Aves,NO,10.0,58.8871,5.775197,2021-01-10 00:00:00 UTC,Anatidae,3554366087,Anas,1.0,COORDINATE_ROUNDED,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5429779,HUMAN_OBSERVATION,Aves,CA,4.0,45.714455,-73.49009,2021-09-04 00:00:00 UTC,Anatidae,3546636903,Anas,65.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2633963,HUMAN_OBSERVATION,Aves,ES,24.0,40.394764,-3.704024,2021-11-24 00:00:00 UTC,Anatidae,3680090866,Anas,27.0,COORDINATE_ROUNDED,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6771321,HUMAN_OBSERVATION,Aves,US,22.0,39.543633,-105.05766,2021-11-22 00:00:00 UTC,Anatidae,3691377017,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5099393,HUMAN_OBSERVATION,Aves,US,12.0,45.654675,-111.03704,2021-10-12 00:00:00 UTC,Anatidae,3629687016,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6590636,HUMAN_OBSERVATION,Aves,US,21.0,33.06589,-117.1085,2021-05-21 00:00:00 UTC,Anatidae,3533144278,Anas,3.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8364912,HUMAN_OBSERVATION,Aves,NO,12.0,59.010807,5.738294,2023-02-12 00:00:00 UTC,Anatidae,4031282522,Anas,2.0,COORDINATE_ROUNDED,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
8383875,HUMAN_OBSERVATION,Aves,US,5.0,29.687275,-92.83626,2021-04-05 00:00:00 UTC,Anatidae,3641471158,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1965063,HUMAN_OBSERVATION,Aves,DK,11.0,56.42318,8.15195,2022-10-11 00:00:00 UTC,Anatidae,3994502457,Anas,305.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
4252746,HUMAN_OBSERVATION,Aves,ES,14.0,41.875862,-2.610412,2021-02-14 00:00:00 UTC,Anatidae,3587512727,Anas,17.0,COORDINATE_ROUNDED,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8546065,HUMAN_OBSERVATION,Aves,US,17.0,34.49006,-114.36109,2021-12-17 00:00:00 UTC,Anatidae,3629857154,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,12.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3300931,HUMAN_OBSERVATION,Aves,US,6.0,39.763332,-74.105835,2021-09-06 00:00:00 UTC,Anatidae,3609691098,Anas,9.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1255600,HUMAN_OBSERVATION,Aves,US,15.0,38.89387,-76.9653,2021-07-15 00:00:00 UTC,Anatidae,3619187653,Anas,8.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
268848,HUMAN_OBSERVATION,Aves,US,5.0,40.836938,-81.317976,2023-03-05 07:23:00 UTC,Anatidae,4054774051,Anas,,COORDINATE_ROUNDED,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
1174202,HUMAN_OBSERVATION,Aves,US,17.0,37.032322,-122.219604,2021-09-17 00:00:00 UTC,Anatidae,3664639609,Anas,25.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4120629,HUMAN_OBSERVATION,Aves,US,6.0,47.781715,-117.398056,2021-11-06 00:00:00 UTC,Anatidae,3574622876,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7827282,HUMAN_OBSERVATION,Aves,US,19.0,47.724754,-90.44222,2021-05-19 00:00:00 UTC,Anatidae,3617123720,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4007637,HUMAN_OBSERVATION,Aves,NL,10.0,51.75,4.25,2021-04-10 00:00:00 UTC,Anatidae,3728356930,Anas,6.0,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4287826,HUMAN_OBSERVATION,Aves,US,6.0,41.53013,-90.43793,2021-10-06 00:00:00 UTC,Anatidae,3676750897,Anas,14.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6745721,HUMAN_OBSERVATION,Aves,GB,1.0,50.744747,-3.284956,2021-09-01 00:00:00 UTC,Anatidae,3638549288,Anas,18.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
807130,HUMAN_OBSERVATION,Aves,US,12.0,40.31357,-79.99901,2021-11-12 00:00:00 UTC,Anatidae,3632906518,Anas,11.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1767498,HUMAN_OBSERVATION,Aves,US,16.0,45.552677,-122.488655,2021-04-16 00:00:00 UTC,Anatidae,3591303776,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6407034,HUMAN_OBSERVATION,Aves,US,27.0,39.549225,-105.07575,2021-03-27 00:00:00 UTC,Anatidae,3652442386,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
63338,HUMAN_OBSERVATION,Aves,US,30.0,42.847412,-83.705765,2021-03-30 00:00:00 UTC,Anatidae,3512302219,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8266093,HUMAN_OBSERVATION,Aves,US,3.0,40.921192,-80.06703,2021-04-03 00:00:00 UTC,Anatidae,3512181873,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8693985,HUMAN_OBSERVATION,Aves,US,6.0,42.846252,-78.85946,2021-08-06 00:00:00 UTC,Anatidae,3617255970,Anas,6.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,8.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4194521,HUMAN_OBSERVATION,Aves,CA,1.0,42.97891,-81.36651,2021-02-01 00:00:00 UTC,Anatidae,3600866837,Anas,96.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8319582,HUMAN_OBSERVATION,Aves,US,19.0,41.840794,-75.85699,2021-04-19 00:00:00 UTC,Anatidae,3649112771,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7832450,HUMAN_OBSERVATION,Aves,CA,31.0,49.259163,-117.9406,2021-05-31 00:00:00 UTC,Anatidae,3526599899,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2567057,HUMAN_OBSERVATION,Aves,NO,19.0,59.321288,10.752412,2022-05-19 00:00:00 UTC,Anatidae,3780632377,Anas,25.0,COORDINATE_ROUNDED,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2022
3768916,HUMAN_OBSERVATION,Aves,NL,5.0,51.953205,5.599744,2021-02-05 00:00:00 UTC,Anatidae,3599867354,Anas,12.0,COORDINATE_ROUNDED,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2164025,HUMAN_OBSERVATION,Aves,US,7.0,35.232475,-97.239494,2021-05-07 00:00:00 UTC,Anatidae,3672588487,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4177934,HUMAN_OBSERVATION,Aves,US,29.0,38.898613,-77.067825,2021-03-29 00:00:00 UTC,Anatidae,3548081537,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3803020,HUMAN_OBSERVATION,Aves,US,26.0,42.97658,-117.08539,2021-04-26 00:00:00 UTC,Anatidae,3610932214,Anas,12.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
2720299,HUMAN_OBSERVATION,Aves,NO,5.0,60.329426,11.252863,2023-03-05 00:00:00 UTC,Anatidae,4053065324,Anas,22.0,COORDINATE_ROUNDED,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2023
5277389,HUMAN_OBSERVATION,Aves,ES,1.0,40.416504,-3.68351,2021-09-01 00:00:00 UTC,Anatidae,3686803364,Anas,59.0,COORDINATE_ROUNDED,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5629046,HUMAN_OBSERVATION,Aves,GB,18.0,52.860996,0.447006,2021-11-18 00:00:00 UTC,Anatidae,3560448978,Anas,120.0,COORDINATE_ROUNDED,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
579866,HUMAN_OBSERVATION,Aves,US,28.0,45.04503,-93.524376,2021-07-28 00:00:00 UTC,Anatidae,3563469925,Anas,9.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6647263,HUMAN_OBSERVATION,Aves,US,6.0,44.000916,-88.60957,2021-09-06 00:00:00 UTC,Anatidae,3678397489,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4816516,HUMAN_OBSERVATION,Aves,US,14.0,35.006535,-83.79883,2021-07-14 00:00:00 UTC,Anatidae,3540942632,Anas,4.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,7.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
634576,HUMAN_OBSERVATION,Aves,US,7.0,44.427406,-123.30214,2021-11-07 00:00:00 UTC,Anatidae,3550795822,Anas,150.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1131645,HUMAN_OBSERVATION,Aves,CA,30.0,50.56525,-113.71798,2021-04-30 00:00:00 UTC,Anatidae,3636134707,Anas,36.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
8768406,HUMAN_OBSERVATION,Aves,US,9.0,37.457382,-122.10896,2021-06-09 00:00:00 UTC,Anatidae,3538505071,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
456979,HUMAN_OBSERVATION,Aves,US,24.0,41.133167,-100.71347,2021-10-24 00:00:00 UTC,Anatidae,3632319725,Anas,10.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
5784396,HUMAN_OBSERVATION,Aves,US,26.0,34.156475,-118.28692,2021-02-26 00:00:00 UTC,Anatidae,3638539111,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,2.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3261515,HUMAN_OBSERVATION,Aves,US,13.0,41.571922,-85.807,2021-01-13 00:00:00 UTC,Anatidae,3515966032,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,1.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1433839,HUMAN_OBSERVATION,Aves,US,11.0,40.660286,-73.968956,2021-05-11 00:00:00 UTC,Anatidae,3678319669,Anas,2.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6689578,HUMAN_OBSERVATION,Aves,US,2.0,44.0046,-91.44246,2021-04-02 00:00:00 UTC,Anatidae,3541509992,Anas,14.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,4.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
1717906,HUMAN_OBSERVATION,Aves,US,29.0,37.71692,-121.74513,2021-03-29 00:00:00 UTC,Anatidae,3679205262,Anas,30.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,3.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
3976020,HUMAN_OBSERVATION,Aves,US,27.0,42.07646,-83.19846,2021-11-27 00:00:00 UTC,Anatidae,3571392994,Anas,20.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7081888,HUMAN_OBSERVATION,Aves,US,15.0,31.892122,-102.336167,2021-10-15 18:57:04 UTC,Anatidae,3399359307,Anas,,COORDINATE_ROUNDED,Animalia,10.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
4969464,HUMAN_OBSERVATION,Aves,CA,15.0,49.20162,-98.11138,2021-05-15 00:00:00 UTC,Anatidae,3661562205,Anas,1.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
6209109,HUMAN_OBSERVATION,Aves,US,7.0,42.160873,-87.99056,2021-06-07 00:00:00 UTC,Anatidae,3656560326,Anas,44.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,6.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
551047,HUMAN_OBSERVATION,Aves,US,3.0,38.890114,-77.043365,2021-05-03 00:00:00 UTC,Anatidae,3569498407,Anas,10.0,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,5.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
375658,HUMAN_OBSERVATION,Aves,CA,12.0,49.1,-123.185,2021-11-12 00:00:00 UTC,Anatidae,3689108002,Anas,,CONTINENT_DERIVED_FROM_COORDINATES,Animalia,11.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
7372969,HUMAN_OBSERVATION,Aves,GB,22.0,54.180138,-0.27103,2021-09-22 00:00:00 UTC,Anatidae,3681588779,Anas,3.0,COORDINATE_ROUNDED,Animalia,9.0,PRESENT,Anseriformes,Chordata,Anas platyrhynchos,2021
